time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1570291287.221876,6,132,213.123.204.222,172.19.98.240,22,43144
1570291287.274547,6,116,172.19.98.240,213.123.204.222,43144,22
1570291287.352017,6,116,172.19.98.240,213.123.204.222,43144,22
1570291287.408099,6,228,213.123.204.222,172.19.98.240,22,43144
1570291287.549648,6,360,213.123.204.222,172.19.98.240,22,43144
1570291287.622876,6,360,213.123.204.222,172.19.98.240,22,43144
1570291287.675836,6,132,172.19.98.240,213.123.204.222,43144,22
1570291287.832884,6,132,213.123.204.222,172.19.98.240,22,43144
1570291288.163638,6,132,172.19.98.240,213.123.204.222,43144,22
1570291288.248512,6,164,213.123.204.222,172.19.98.240,22,43144
1570291288.359489,6,132,172.19.98.240,213.123.204.222,43144,22
1570291288.436519,6,116,213.123.204.222,172.19.98.240,22,43144
1570291288.91223,6,116,172.19.98.240,213.123.204.222,43144,22
1570291288.991213,6,132,213.123.204.222,172.19.98.240,22,43144
1570291289.029675,6,164,213.123.204.222,172.19.98.240,22,43144
1570291289.283967,6,132,172.19.98.240,213.123.204.222,43144,22
1570291289.363228,6,132,213.123.204.222,172.19.98.240,22,43144
1570291289.954715,6,132,172.19.98.240,213.123.204.222,43144,22
1570291290.037589,6,132,213.123.204.222,172.19.98.240,22,43144
1570291290.075693,6,132,213.123.204.222,172.19.98.240,22,43144
1570291290.226372,6,132,172.19.98.240,213.123.204.222,43144,22
1570291290.306089,6,132,213.123.204.222,172.19.98.240,22,43144
1570291290.344182,6,132,213.123.204.222,172.19.98.240,22,43144
1570291290.442897,6,116,172.19.98.240,213.123.204.222,43144,22
1570291290.520504,6,132,213.123.204.222,172.19.98.240,22,43144
1570291290.559004,6,260,213.123.204.222,172.19.98.240,22,43144
1570291290.972429,6,132,172.19.98.240,213.123.204.222,43144,22
1570291291.053578,6,132,213.123.204.222,172.19.98.240,22,43144
1570291291.093235,6,132,213.123.204.222,172.19.98.240,22,43144
1570291291.166197,6,132,172.19.98.240,213.123.204.222,43144,22
1570291291.245105,6,132,213.123.204.222,172.19.98.240,22,43144
1570291291.285123,6,132,213.123.204.222,172.19.98.240,22,43144
1570291291.305891,6,132,172.19.98.240,213.123.204.222,43144,22
1570291291.383364,6,132,213.123.204.222,172.19.98.240,22,43144
1570291291.487172,6,132,172.19.98.240,213.123.204.222,43144,22
1570291291.512548,6,132,213.123.204.222,172.19.98.240,22,43144
1570291291.566355,6,132,213.123.204.222,172.19.98.240,22,43144
1570291291.605476,6,132,213.123.204.222,172.19.98.240,22,43144
1570291292.015948,6,132,172.19.98.240,213.123.204.222,43144,22
1570291292.095859,6,132,213.123.204.222,172.19.98.240,22,43144
1570291292.134791,6,132,213.123.204.222,172.19.98.240,22,43144
1570291292.767278,6,132,172.19.98.240,213.123.204.222,43144,22
1570291292.847385,6,116,213.123.204.222,172.19.98.240,22,43144
1570291292.920095,6,132,172.19.98.240,213.123.204.222,43144,22
1570291292.997352,6,132,213.123.204.222,172.19.98.240,22,43144
1570291293.572926,6,116,172.19.98.240,213.123.204.222,43144,22
1570291293.653643,6,132,213.123.204.222,172.19.98.240,22,43144
1570291293.69289,6,164,213.123.204.222,172.19.98.240,22,43144
1570291294.129673,6,116,172.19.98.240,213.123.204.222,43144,22
1570291294.209343,6,132,213.123.204.222,172.19.98.240,22,43144
1570291294.248692,6,372,213.123.204.222,172.19.98.240,22,43144
1570291294.421699,6,116,172.19.98.240,213.123.204.222,43144,22
1570291294.500762,6,132,213.123.204.222,172.19.98.240,22,43144
1570291294.523633,6,116,172.19.98.240,213.123.204.222,43144,22
1570291294.539231,6,484,213.123.204.222,172.19.98.240,22,43144
1570291294.605978,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291294.644176,6,766,213.123.204.222,172.19.98.240,22,43144
1570291295.428892,6,116,172.19.98.240,213.123.204.222,43144,22
1570291295.510777,6,324,213.123.204.222,172.19.98.240,22,43144
1570291295.549922,6,116,213.123.204.222,172.19.98.240,22,43144
1570291295.565725,6,116,172.19.98.240,213.123.204.222,43144,22
1570291295.611544,6,116,172.19.98.240,213.123.204.222,43144,22
1570291295.643284,6,116,213.123.204.222,172.19.98.240,22,43144
1570291295.664729,6,116,172.19.98.240,213.123.204.222,43144,22
1570291295.703074,6,116,213.123.204.222,172.19.98.240,22,43144
1570291295.730458,6,116,172.19.98.240,213.123.204.222,43144,22
1570291295.77084,6,116,213.123.204.222,172.19.98.240,22,43144
1570291295.825698,6,116,172.19.98.240,213.123.204.222,43144,22
1570291295.854536,6,116,213.123.204.222,172.19.98.240,22,43144
1570291295.903127,6,116,213.123.204.222,172.19.98.240,22,43144
1570291295.941116,6,116,172.19.98.240,213.123.204.222,43144,22
1570291296.018165,6,116,213.123.204.222,172.19.98.240,22,43144
1570291296.099795,6,116,172.19.98.240,213.123.204.222,43144,22
1570291296.186713,6,132,213.123.204.222,172.19.98.240,22,43144
1570291296.252382,6,116,172.19.98.240,213.123.204.222,43144,22
1570291296.330135,6,116,213.123.204.222,172.19.98.240,22,43144
1570291296.356278,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291296.356307,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291296.357634,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291296.371518,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291296.371603,6,52,213.123.204.222,172.19.98.240,22,43144
1570291296.843198,6,132,172.19.98.240,213.123.204.222,43144,22
1570291296.922838,6,372,213.123.204.222,172.19.98.240,22,43144
1570291297.028017,6,132,172.19.98.240,213.123.204.222,43144,22
1570291297.10763,6,148,213.123.204.222,172.19.98.240,22,43144
1570291297.179288,6,132,172.19.98.240,213.123.204.222,43144,22
1570291297.257871,6,148,213.123.204.222,172.19.98.240,22,43144
1570291297.330772,6,132,172.19.98.240,213.123.204.222,43144,22
1570291297.40799,6,148,213.123.204.222,172.19.98.240,22,43144
1570291297.507497,6,132,172.19.98.240,213.123.204.222,43144,22
1570291297.584806,6,148,213.123.204.222,172.19.98.240,22,43144
1570291297.656162,6,132,172.19.98.240,213.123.204.222,43144,22
1570291297.733838,6,148,213.123.204.222,172.19.98.240,22,43144
1570291297.856648,6,132,172.19.98.240,213.123.204.222,43144,22
1570291297.936171,6,148,213.123.204.222,172.19.98.240,22,43144
1570291298.400364,6,132,172.19.98.240,213.123.204.222,43144,22
1570291298.479846,6,132,213.123.204.222,172.19.98.240,22,43144
1570291298.561274,6,132,172.19.98.240,213.123.204.222,43144,22
1570291298.640277,6,132,213.123.204.222,172.19.98.240,22,43144
1570291298.713514,6,132,172.19.98.240,213.123.204.222,43144,22
1570291298.791279,6,132,213.123.204.222,172.19.98.240,22,43144
1570291298.894501,6,132,172.19.98.240,213.123.204.222,43144,22
1570291298.972818,6,148,213.123.204.222,172.19.98.240,22,43144
1570291299.478151,6,132,172.19.98.240,213.123.204.222,43144,22
1570291299.559947,6,148,213.123.204.222,172.19.98.240,22,43144
1570291299.598938,6,148,213.123.204.222,172.19.98.240,22,43144
1570291299.62851,6,132,172.19.98.240,213.123.204.222,43144,22
1570291299.706627,6,180,213.123.204.222,172.19.98.240,22,43144
1570291299.782454,6,132,172.19.98.240,213.123.204.222,43144,22
1570291299.860027,6,132,213.123.204.222,172.19.98.240,22,43144
1570291299.899686,6,132,213.123.204.222,172.19.98.240,22,43144
1570291299.93092,6,132,172.19.98.240,213.123.204.222,43144,22
1570291300.009214,6,132,213.123.204.222,172.19.98.240,22,43144
1570291300.089091,6,132,213.123.204.222,172.19.98.240,22,43144
1570291300.370456,6,132,172.19.98.240,213.123.204.222,43144,22
1570291300.451205,6,180,213.123.204.222,172.19.98.240,22,43144
1570291300.634461,6,116,172.19.98.240,213.123.204.222,43144,22
1570291300.715687,6,132,213.123.204.222,172.19.98.240,22,43144
1570291300.728613,6,116,172.19.98.240,213.123.204.222,43144,22
1570291300.75435,6,228,213.123.204.222,172.19.98.240,22,43144
1570291300.804595,6,116,172.19.98.240,213.123.204.222,43144,22
1570291300.83672,6,132,213.123.204.222,172.19.98.240,22,43144
1570291300.880211,6,228,213.123.204.222,172.19.98.240,22,43144
1570291300.958518,6,308,213.123.204.222,172.19.98.240,22,43144
1570291301.004463,6,116,172.19.98.240,213.123.204.222,43144,22
1570291301.082575,6,132,213.123.204.222,172.19.98.240,22,43144
1570291301.10428,6,116,172.19.98.240,213.123.204.222,43144,22
1570291301.122808,6,228,213.123.204.222,172.19.98.240,22,43144
1570291301.204141,6,132,213.123.204.222,172.19.98.240,22,43144
1570291301.246164,6,116,172.19.98.240,213.123.204.222,43144,22
1570291301.262876,6,228,213.123.204.222,172.19.98.240,22,43144
1570291301.324058,6,132,213.123.204.222,172.19.98.240,22,43144
1570291301.377148,6,116,172.19.98.240,213.123.204.222,43144,22
1570291301.402764,6,228,213.123.204.222,172.19.98.240,22,43144
1570291301.455141,6,132,213.123.204.222,172.19.98.240,22,43144
1570291301.461518,6,116,172.19.98.240,213.123.204.222,43144,22
1570291301.540283,6,228,213.123.204.222,172.19.98.240,22,43144
1570291301.620182,6,308,213.123.204.222,172.19.98.240,22,43144
1570291301.92918,6,132,172.19.98.240,213.123.204.222,43144,22
1570291302.008562,6,116,213.123.204.222,172.19.98.240,22,43144
1570291302.378182,6,116,172.19.98.240,213.123.204.222,43144,22
1570291302.456659,6,132,213.123.204.222,172.19.98.240,22,43144
1570291302.496977,6,164,213.123.204.222,172.19.98.240,22,43144
1570291303.100498,6,132,172.19.98.240,213.123.204.222,43144,22
1570291303.18051,6,132,213.123.204.222,172.19.98.240,22,43144
1570291303.470765,6,116,172.19.98.240,213.123.204.222,43144,22
1570291303.550238,6,132,213.123.204.222,172.19.98.240,22,43144
1570291303.588684,6,308,213.123.204.222,172.19.98.240,22,43144
1570291303.794996,6,132,172.19.98.240,213.123.204.222,43144,22
1570291303.874334,6,132,213.123.204.222,172.19.98.240,22,43144
1570291303.912814,6,132,213.123.204.222,172.19.98.240,22,43144
1570291303.96445,6,132,172.19.98.240,213.123.204.222,43144,22
1570291304.043088,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.103881,6,132,172.19.98.240,213.123.204.222,43144,22
1570291304.143537,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.251068,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.254411,6,132,172.19.98.240,213.123.204.222,43144,22
1570291304.293384,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.380072,6,180,213.123.204.222,172.19.98.240,22,43144
1570291304.403307,6,132,172.19.98.240,213.123.204.222,43144,22
1570291304.481799,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.549412,6,132,172.19.98.240,213.123.204.222,43144,22
1570291304.563944,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.628066,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.66624,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.729153,6,132,172.19.98.240,213.123.204.222,43144,22
1570291304.808084,6,132,213.123.204.222,172.19.98.240,22,43144
1570291304.846654,6,132,213.123.204.222,172.19.98.240,22,43144
1570291305.445729,6,132,172.19.98.240,213.123.204.222,43144,22
1570291305.525446,6,116,213.123.204.222,172.19.98.240,22,43144
1570291305.591413,6,132,172.19.98.240,213.123.204.222,43144,22
1570291305.669508,6,132,213.123.204.222,172.19.98.240,22,43144
1570291306.175384,6,116,172.19.98.240,213.123.204.222,43144,22
1570291306.256948,6,132,213.123.204.222,172.19.98.240,22,43144
1570291306.295413,6,164,213.123.204.222,172.19.98.240,22,43144
1570291307.802955,6,116,172.19.98.240,213.123.204.222,43144,22
1570291307.882938,6,404,213.123.204.222,172.19.98.240,22,43144
1570291308.216026,6,116,172.19.98.240,213.123.204.222,43144,22
1570291308.296805,6,132,213.123.204.222,172.19.98.240,22,43144
1570291308.301564,6,116,172.19.98.240,213.123.204.222,43144,22
1570291308.336485,6,532,213.123.204.222,172.19.98.240,22,43144
1570291308.380487,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291308.418671,6,718,213.123.204.222,172.19.98.240,22,43144
1570291309.659599,6,116,172.19.98.240,213.123.204.222,43144,22
1570291309.740175,6,324,213.123.204.222,172.19.98.240,22,43144
1570291309.778672,6,228,213.123.204.222,172.19.98.240,22,43144
1570291310.904071,6,116,172.19.98.240,213.123.204.222,43144,22
1570291310.982037,6,116,172.19.98.240,213.123.204.222,43144,22
1570291310.984044,6,116,213.123.204.222,172.19.98.240,22,43144
1570291311.059247,6,116,213.123.204.222,172.19.98.240,22,43144
1570291311.07051,6,116,172.19.98.240,213.123.204.222,43144,22
1570291311.14798,6,116,213.123.204.222,172.19.98.240,22,43144
1570291311.232834,6,452,213.123.204.222,172.19.98.240,22,43144
1570291313.125637,6,116,172.19.98.240,213.123.204.222,43144,22
1570291313.206642,6,116,213.123.204.222,172.19.98.240,22,43144
1570291313.212798,6,116,172.19.98.240,213.123.204.222,43144,22
1570291313.295213,6,116,213.123.204.222,172.19.98.240,22,43144
1570291313.304772,6,116,172.19.98.240,213.123.204.222,43144,22
1570291313.38197,6,116,213.123.204.222,172.19.98.240,22,43144
1570291314.352533,6,116,172.19.98.240,213.123.204.222,43144,22
1570291314.432449,6,180,213.123.204.222,172.19.98.240,22,43144
1570291314.511525,6,116,172.19.98.240,213.123.204.222,43144,22
1570291314.589232,6,228,213.123.204.222,172.19.98.240,22,43144
1570291316.382679,6,116,172.19.98.240,213.123.204.222,43144,22
1570291316.418282,6,116,172.19.98.240,213.123.204.222,43144,22
1570291316.46243,6,116,213.123.204.222,172.19.98.240,22,43144
1570291316.500643,6,116,213.123.204.222,172.19.98.240,22,43144
1570291316.519829,6,116,172.19.98.240,213.123.204.222,43144,22
1570291316.597382,6,116,213.123.204.222,172.19.98.240,22,43144
1570291316.628755,6,116,172.19.98.240,213.123.204.222,43144,22
1570291316.706353,6,116,213.123.204.222,172.19.98.240,22,43144
1570291316.776431,6,116,172.19.98.240,213.123.204.222,43144,22
1570291316.838137,6,116,172.19.98.240,213.123.204.222,43144,22
1570291316.855067,6,116,213.123.204.222,172.19.98.240,22,43144
1570291316.924271,6,116,213.123.204.222,172.19.98.240,22,43144
1570291316.962888,6,116,172.19.98.240,213.123.204.222,43144,22
1570291317.040198,6,212,213.123.204.222,172.19.98.240,22,43144
1570291317.084812,6,116,172.19.98.240,213.123.204.222,43144,22
1570291317.162668,6,116,213.123.204.222,172.19.98.240,22,43144
1570291317.188397,6,116,172.19.98.240,213.123.204.222,43144,22
1570291317.250345,6,116,172.19.98.240,213.123.204.222,43144,22
1570291317.265916,6,116,213.123.204.222,172.19.98.240,22,43144
1570291317.34765,6,116,213.123.204.222,172.19.98.240,22,43144
1570291317.381017,6,116,172.19.98.240,213.123.204.222,43144,22
1570291317.406922,6,340,213.123.204.222,172.19.98.240,22,43144
1570291317.446299,6,116,172.19.98.240,213.123.204.222,43144,22
1570291317.485196,6,116,213.123.204.222,172.19.98.240,22,43144
1570291317.569569,6,116,213.123.204.222,172.19.98.240,22,43144
1570291317.574295,6,116,172.19.98.240,213.123.204.222,43144,22
1570291317.651832,6,116,213.123.204.222,172.19.98.240,22,43144
1570291318.180243,6,116,172.19.98.240,213.123.204.222,43144,22
1570291318.260443,6,116,213.123.204.222,172.19.98.240,22,43144
1570291318.424786,6,116,172.19.98.240,213.123.204.222,43144,22
1570291318.504162,6,132,213.123.204.222,172.19.98.240,22,43144
1570291318.523035,6,116,172.19.98.240,213.123.204.222,43144,22
1570291318.600706,6,116,213.123.204.222,172.19.98.240,22,43144
1570291318.707074,6,116,172.19.98.240,213.123.204.222,43144,22
1570291318.79192,6,132,213.123.204.222,172.19.98.240,22,43144
1570291318.918468,6,116,172.19.98.240,213.123.204.222,43144,22
1570291318.997689,6,116,213.123.204.222,172.19.98.240,22,43144
1570291319.035868,6,180,213.123.204.222,172.19.98.240,22,43144
1570291319.094823,6,116,172.19.98.240,213.123.204.222,43144,22
1570291319.172821,6,116,213.123.204.222,172.19.98.240,22,43144
1570291319.201697,6,116,172.19.98.240,213.123.204.222,43144,22
1570291319.235831,6,116,172.19.98.240,213.123.204.222,43144,22
1570291319.278834,6,116,213.123.204.222,172.19.98.240,22,43144
1570291319.377147,6,456,213.123.204.222,172.19.98.240,22,43144
1570291320.135706,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.215249,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.232396,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.309964,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.318176,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.37608,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.395257,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.411745,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.456322,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.524149,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.536172,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.597888,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.601418,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.645928,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.677014,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.70704,6,116,172.19.98.240,213.123.204.222,43144,22
1570291320.724131,6,116,213.123.204.222,172.19.98.240,22,43144
1570291320.806757,6,132,213.123.204.222,172.19.98.240,22,43144
1570291320.853673,6,116,172.19.98.240,213.123.204.222,43144,22
1570291321.169731,6,116,172.19.98.240,213.123.204.222,43144,22
1570291321.349439,6,116,213.123.204.222,172.19.98.240,22,43144
1570291321.387016,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291321.387104,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291321.38715,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291321.388754,6,98,213.123.204.222,172.19.98.240,22,43144
1570291327.482366,6,308,213.123.204.222,172.19.98.240,22,43144
1570291328.287773,6,116,172.19.98.240,213.123.204.222,43144,22
1570291328.366822,6,212,213.123.204.222,172.19.98.240,22,43144
1570291328.369567,6,1374,213.123.204.222,172.19.98.240,22,43144
1570291328.405492,6,378,213.123.204.222,172.19.98.240,22,43144
1570291328.643215,6,116,172.19.98.240,213.123.204.222,43144,22
1570291328.727873,6,116,172.19.98.240,213.123.204.222,43144,22
1570291328.793857,6,116,213.123.204.222,172.19.98.240,22,43144
1570291328.847877,6,116,172.19.98.240,213.123.204.222,43144,22
1570291328.932911,6,116,172.19.98.240,213.123.204.222,43144,22
1570291329.010317,6,356,213.123.204.222,172.19.98.240,22,43144
1570291329.108284,6,372,213.123.204.222,172.19.98.240,22,43144
1570291331.406557,6,116,172.19.98.240,213.123.204.222,43144,22
1570291331.486675,6,228,213.123.204.222,172.19.98.240,22,43144
1570291333.757121,6,116,172.19.98.240,213.123.204.222,43144,22
1570291333.836738,6,116,213.123.204.222,172.19.98.240,22,43144
1570291333.875116,6,116,172.19.98.240,213.123.204.222,43144,22
1570291333.90057,6,116,172.19.98.240,213.123.204.222,43144,22
1570291333.952403,6,116,213.123.204.222,172.19.98.240,22,43144
1570291333.990882,6,452,213.123.204.222,172.19.98.240,22,43144
