packet_id,time,proto,data_length,ip_src,ip_dst,src_port,dst_port
665,1551434078.101252,6,1448,130.206.193.108,192.168.1.149,443,41570
666,1551434078.101256,6,1448,130.206.193.108,192.168.1.149,443,41570
667,1551434078.10126,6,1448,130.206.193.108,192.168.1.149,443,41570
668,1551434078.1026,6,1448,130.206.193.108,192.168.1.149,443,41570
669,1551434078.102616,6,1448,130.206.193.108,192.168.1.149,443,41570
670,1551434078.102621,6,1448,130.206.193.108,192.168.1.149,443,41570
671,1551434078.102625,6,1448,130.206.193.108,192.168.1.149,443,41570
672,1551434078.102628,6,1448,130.206.193.108,192.168.1.149,443,41570
673,1551434078.102632,6,1448,130.206.193.108,192.168.1.149,443,41570
674,1551434078.102635,6,1448,130.206.193.108,192.168.1.149,443,41570
675,1551434078.102641,6,1448,130.206.193.108,192.168.1.149,443,41570
676,1551434078.102644,6,1448,130.206.193.108,192.168.1.149,443,41570
677,1551434078.102648,6,1448,130.206.193.108,192.168.1.149,443,41570
678,1551434078.102654,6,1448,130.206.193.108,192.168.1.149,443,41570
679,1551434078.102657,6,664,130.206.193.108,192.168.1.149,443,41570
680,1551434078.10266,6,1448,130.206.193.108,192.168.1.149,443,41570
681,1551434078.102663,6,1448,130.206.193.108,192.168.1.149,443,41570
682,1551434078.102667,6,1448,130.206.193.108,192.168.1.149,443,41570
683,1551434078.102675,6,1448,130.206.193.108,192.168.1.149,443,41570
684,1551434078.102679,6,1448,130.206.193.108,192.168.1.149,443,41570
685,1551434078.102682,6,1448,130.206.193.108,192.168.1.149,443,41570
686,1551434078.102685,6,1448,130.206.193.108,192.168.1.149,443,41570
687,1551434078.102688,6,1448,130.206.193.108,192.168.1.149,443,41570
688,1551434078.10374,6,1448,130.206.193.108,192.168.1.149,443,41570
689,1551434078.103755,6,1448,130.206.193.108,192.168.1.149,443,41570
690,1551434078.103759,6,1448,130.206.193.108,192.168.1.149,443,41570
691,1551434078.103762,6,1448,130.206.193.108,192.168.1.149,443,41570
692,1551434078.103766,6,1448,130.206.193.108,192.168.1.149,443,41570
693,1551434078.10377,6,1448,130.206.193.108,192.168.1.149,443,41570
694,1551434078.103772,6,1448,130.206.193.108,192.168.1.149,443,41570
695,1551434078.103776,6,1448,130.206.193.108,192.168.1.149,443,41570
696,1551434078.103779,6,1448,130.206.193.108,192.168.1.149,443,41570
697,1551434078.103787,6,1448,130.206.193.108,192.168.1.149,443,41570
698,1551434078.103791,6,77,216.58.211.46,192.168.1.149,443,44724
699,1551434078.103796,6,38,216.58.211.46,192.168.1.149,443,44724
700,1551434078.103802,6,46,216.58.211.46,192.168.1.149,443,44724
701,1551434078.103804,6,77,216.58.211.46,192.168.1.149,443,44724
702,1551434078.103807,6,38,216.58.211.46,192.168.1.149,443,44724
703,1551434078.10381,6,1448,130.206.193.108,192.168.1.149,443,41570
704,1551434078.105169,6,1448,130.206.193.108,192.168.1.149,443,41570
705,1551434078.105187,6,1448,130.206.193.108,192.168.1.149,443,41570
706,1551434078.105192,6,1448,130.206.193.108,192.168.1.149,443,41570
707,1551434078.105195,6,1028,130.206.193.108,192.168.1.149,443,41570
708,1551434078.105198,6,1448,130.206.193.108,192.168.1.149,443,41570
709,1551434078.105201,6,1448,130.206.193.108,192.168.1.149,443,41570
710,1551434078.105205,6,1448,130.206.193.108,192.168.1.149,443,41570
711,1551434078.105208,6,1448,130.206.193.108,192.168.1.149,443,41570
712,1551434078.105212,6,1448,130.206.193.108,192.168.1.149,443,41570
713,1551434078.105216,6,1448,130.206.193.108,192.168.1.149,443,41570
714,1551434078.106101,6,1448,130.206.193.108,192.168.1.149,443,41570
715,1551434078.106168,6,1448,130.206.193.108,192.168.1.149,443,41570
716,1551434078.106228,6,1448,130.206.193.108,192.168.1.149,443,41570
717,1551434078.106249,6,1448,130.206.193.108,192.168.1.149,443,41570
718,1551434078.10626,6,1448,130.206.193.108,192.168.1.149,443,41570
719,1551434078.106272,6,1448,130.206.193.108,192.168.1.149,443,41570
720,1551434078.106278,6,1448,130.206.193.108,192.168.1.149,443,41570
721,1551434078.106286,6,1448,130.206.193.108,192.168.1.149,443,41570
722,1551434078.106292,6,1448,130.206.193.108,192.168.1.149,443,41570
723,1551434078.106299,6,1448,130.206.193.108,192.168.1.149,443,41570
724,1551434078.106305,6,1448,130.206.193.108,192.168.1.149,443,41570
725,1551434078.106488,6,1448,130.206.193.108,192.168.1.149,443,41570
726,1551434078.106628,6,1448,130.206.193.108,192.168.1.149,443,41570
727,1551434078.107053,6,1448,130.206.193.108,192.168.1.149,443,41570
728,1551434078.107063,6,1448,130.206.193.108,192.168.1.149,443,41570
729,1551434078.107301,6,46,192.168.1.149,216.58.211.46,44724,443
730,1551434078.1077,6,1448,130.206.193.108,192.168.1.149,443,41570
731,1551434078.107712,6,1448,130.206.193.108,192.168.1.149,443,41570
732,1551434078.107734,6,1448,130.206.193.108,192.168.1.149,443,41570
733,1551434078.109334,6,1448,130.206.193.108,192.168.1.149,443,41570
734,1551434078.109497,6,664,130.206.193.108,192.168.1.149,443,41570
735,1551434078.109521,6,1448,130.206.193.108,192.168.1.149,443,41570
736,1551434078.109531,6,1448,130.206.193.108,192.168.1.149,443,41570
737,1551434078.109541,6,1448,130.206.193.108,192.168.1.149,443,41570
738,1551434078.109549,6,1448,130.206.193.108,192.168.1.149,443,41570
739,1551434078.109848,6,1448,130.206.193.108,192.168.1.149,443,41570
740,1551434078.10987,6,1448,130.206.193.108,192.168.1.149,443,41570
741,1551434078.109884,6,1448,130.206.193.108,192.168.1.149,443,41570
742,1551434078.109932,6,563,130.206.193.108,192.168.1.149,443,41570
743,1551434078.114462,6,466,216.58.211.34,192.168.1.149,443,47316
744,1551434078.114798,6,404,216.58.211.34,192.168.1.149,443,47316
745,1551434078.115149,6,46,216.58.211.34,192.168.1.149,443,47316
746,1551434078.115407,6,46,192.168.1.149,216.58.211.34,47316,443
747,1551434078.121943,6,104,216.58.211.46,192.168.1.149,443,44724
748,1551434078.12229,6,1418,216.58.211.46,192.168.1.149,443,44724
749,1551434078.122812,6,949,216.58.211.46,192.168.1.149,443,44724
750,1551434078.127751,6,517,192.168.1.149,216.58.201.164,47554,443
751,1551434078.130365,6,1448,130.206.193.108,192.168.1.149,443,41572
752,1551434078.13046,6,1448,130.206.193.108,192.168.1.149,443,41572
753,1551434078.130816,6,1448,130.206.193.108,192.168.1.149,443,41572
754,1551434078.130829,6,1448,130.206.193.108,192.168.1.149,443,41572
755,1551434078.131257,6,1448,130.206.193.108,192.168.1.149,443,41572
756,1551434078.131279,6,1448,130.206.193.108,192.168.1.149,443,41572
757,1551434078.131285,6,1448,130.206.193.108,192.168.1.149,443,41572
758,1551434078.13168,6,1448,130.206.193.108,192.168.1.149,443,41572
759,1551434078.1317,6,1448,130.206.193.108,192.168.1.149,443,41572
760,1551434078.131706,6,1448,130.206.193.108,192.168.1.149,443,41572
761,1551434078.132122,6,1448,130.206.193.108,192.168.1.149,443,41572
762,1551434078.132133,6,1448,130.206.193.108,192.168.1.149,443,41572
763,1551434078.132137,6,1448,130.206.193.108,192.168.1.149,443,41572
764,1551434078.13214,6,1448,130.206.193.108,192.168.1.149,443,41572
765,1551434078.132534,6,1448,130.206.193.108,192.168.1.149,443,41572
766,1551434078.132548,6,1448,130.206.193.108,192.168.1.149,443,41572
767,1551434078.132584,6,1448,130.206.193.108,192.168.1.149,443,41572
768,1551434078.133352,6,1448,130.206.193.108,192.168.1.149,443,41572
769,1551434078.133399,6,1448,130.206.193.108,192.168.1.149,443,41572
770,1551434078.133406,6,1448,130.206.193.108,192.168.1.149,443,41572
771,1551434078.133414,6,1448,130.206.193.108,192.168.1.149,443,41572
772,1551434078.1337,6,1448,130.206.193.108,192.168.1.149,443,41572
773,1551434078.133739,6,1448,130.206.193.108,192.168.1.149,443,41572
774,1551434078.134006,6,371,130.206.193.108,192.168.1.149,443,41572
775,1551434078.134029,6,1448,130.206.193.108,192.168.1.149,443,41572
776,1551434078.134035,6,1448,130.206.193.108,192.168.1.149,443,41572
777,1551434078.134046,6,1448,130.206.193.108,192.168.1.149,443,41572
778,1551434078.134053,6,1448,130.206.193.108,192.168.1.149,443,41572
779,1551434078.134799,6,1448,130.206.193.108,192.168.1.149,443,41572
780,1551434078.134819,6,1448,130.206.193.108,192.168.1.149,443,41572
781,1551434078.134857,6,1448,130.206.193.108,192.168.1.149,443,41572
782,1551434078.134864,6,1448,130.206.193.108,192.168.1.149,443,41572
783,1551434078.134877,6,1448,130.206.193.108,192.168.1.149,443,41572
784,1551434078.134883,6,1448,130.206.193.108,192.168.1.149,443,41572
785,1551434078.1358,6,1448,130.206.193.108,192.168.1.149,443,41572
786,1551434078.1359,6,1448,130.206.193.108,192.168.1.149,443,41572
787,1551434078.136054,6,1448,130.206.193.108,192.168.1.149,443,41572
788,1551434078.13608,6,1448,130.206.193.108,192.168.1.149,443,41572
789,1551434078.136096,6,1448,130.206.193.108,192.168.1.149,443,41572
790,1551434078.136119,6,1448,130.206.193.108,192.168.1.149,443,41572
791,1551434078.136291,6,1448,130.206.193.108,192.168.1.149,443,41572
792,1551434078.136301,6,1448,130.206.193.108,192.168.1.149,443,41572
793,1551434078.136326,6,1448,130.206.193.108,192.168.1.149,443,41572
794,1551434078.136333,6,1448,130.206.193.108,192.168.1.149,443,41572
795,1551434078.13635,6,1448,130.206.193.108,192.168.1.149,443,41572
796,1551434078.136355,6,1448,130.206.193.108,192.168.1.149,443,41572
797,1551434078.136478,6,1028,130.206.193.108,192.168.1.149,443,41572
798,1551434078.136489,6,1448,130.206.193.108,192.168.1.149,443,41572
799,1551434078.136853,6,1448,130.206.193.108,192.168.1.149,443,41572
800,1551434078.13687,6,1448,130.206.193.108,192.168.1.149,443,41572
801,1551434078.136965,6,1239,130.206.193.108,192.168.1.149,443,41572
802,1551434078.136972,6,77,216.58.211.46,192.168.1.149,443,44724
803,1551434078.136982,6,38,216.58.211.46,192.168.1.149,443,44724
804,1551434078.136985,6,46,216.58.211.46,192.168.1.149,443,44724
805,1551434078.138234,6,367,216.58.211.46,192.168.1.149,443,44724
806,1551434078.138516,6,118,216.58.211.46,192.168.1.149,443,44724
807,1551434078.140394,6,46,192.168.1.149,216.58.211.46,44724,443
808,1551434078.140584,6,42,192.168.1.149,216.58.211.46,44724,443
809,1551434078.156011,6,139,192.168.1.149,216.58.201.161,60002,443
810,1551434078.156226,6,139,192.168.1.149,216.58.201.161,60002,443
811,1551434078.156446,6,160,216.58.201.164,192.168.1.149,443,47554
812,1551434078.156667,6,206,192.168.1.149,216.58.201.161,60002,443
813,1551434078.15687,6,216,192.168.1.149,216.58.201.164,47554,443
814,1551434078.158733,6,93,192.168.1.149,216.58.201.164,47554,443
815,1551434078.15892,6,726,192.168.1.149,216.58.201.164,47554,443
816,1551434078.160167,6,87,216.58.211.46,192.168.1.149,443,44724
817,1551434078.160481,6,38,216.58.211.46,192.168.1.149,443,44724
818,1551434078.160557,6,46,216.58.211.46,192.168.1.149,443,44724
819,1551434078.162234,6,46,192.168.1.149,216.58.211.46,44724,443
820,1551434078.170838,6,102,192.168.1.149,172.217.17.22,33824,443
821,1551434078.170935,6,357,192.168.1.149,216.58.211.46,44724,443
822,1551434078.17496,6,69,216.58.201.164,192.168.1.149,443,47554
823,1551434078.175052,6,38,192.168.1.149,216.58.201.164,47554,443
824,1551434078.175237,6,38,216.58.201.164,192.168.1.149,443,47554
825,1551434078.179005,6,144,216.58.211.34,192.168.1.149,443,47316
826,1551434078.179203,6,118,216.58.211.34,192.168.1.149,443,47316
827,1551434078.179308,6,46,216.58.211.34,192.168.1.149,443,47316
828,1551434078.180988,6,46,192.168.1.149,216.58.211.34,47316,443
829,1551434078.181282,6,193,192.168.1.149,216.58.211.34,47316,443
830,1551434078.187765,6,114,216.58.201.161,192.168.1.149,443,60002
831,1551434078.187931,6,1418,216.58.201.161,192.168.1.149,443,60002
832,1551434078.188185,6,130,172.217.17.22,192.168.1.149,443,33824
833,1551434078.188347,6,1418,172.217.17.22,192.168.1.149,443,33824
834,1551434078.188662,6,1418,172.217.17.22,192.168.1.149,443,33824
835,1551434078.188813,6,1418,172.217.17.22,192.168.1.149,443,33824
836,1551434078.189538,6,1418,172.217.17.22,192.168.1.149,443,33824
837,1551434078.189566,6,1418,172.217.17.22,192.168.1.149,443,33824
838,1551434078.189619,6,1418,172.217.17.22,192.168.1.149,443,33824
839,1551434078.190078,6,1418,172.217.17.22,192.168.1.149,443,33824
840,1551434078.190099,6,1418,172.217.17.22,192.168.1.149,443,33824
841,1551434078.190116,6,1418,172.217.17.22,192.168.1.149,443,33824
842,1551434078.190124,6,1418,172.217.17.22,192.168.1.149,443,33824
843,1551434078.19013,6,1418,172.217.17.22,192.168.1.149,443,33824
844,1551434078.190138,6,1418,172.217.17.22,192.168.1.149,443,33824
845,1551434078.190714,6,1418,172.217.17.22,192.168.1.149,443,33824
846,1551434078.190738,6,1418,172.217.17.22,192.168.1.149,443,33824
847,1551434078.190743,6,1348,172.217.17.22,192.168.1.149,443,33824
848,1551434078.190752,6,46,172.217.17.22,192.168.1.149,443,33824
849,1551434078.19127,6,46,192.168.1.149,172.217.17.22,33824,443
850,1551434078.191724,6,1418,216.58.201.161,192.168.1.149,443,60002
851,1551434078.191868,6,1418,216.58.201.161,192.168.1.149,443,60002
852,1551434078.192506,6,1418,216.58.201.161,192.168.1.149,443,60002
853,1551434078.192521,6,1418,216.58.201.161,192.168.1.149,443,60002
854,1551434078.192546,6,1418,216.58.201.161,192.168.1.149,443,60002
855,1551434078.192978,6,1418,216.58.201.161,192.168.1.149,443,60002
856,1551434078.193014,6,1418,216.58.201.161,192.168.1.149,443,60002
857,1551434078.19302,6,1418,216.58.201.161,192.168.1.149,443,60002
858,1551434078.193028,6,1418,216.58.201.161,192.168.1.149,443,60002
859,1551434078.193037,6,1418,216.58.201.161,192.168.1.149,443,60002
860,1551434078.193759,6,1418,216.58.201.161,192.168.1.149,443,60002
861,1551434078.193782,6,1418,216.58.201.161,192.168.1.149,443,60002
862,1551434078.195684,6,1418,216.58.201.161,192.168.1.149,443,60002
863,1551434078.195774,6,1418,216.58.201.161,192.168.1.149,443,60002
864,1551434078.196316,6,1418,216.58.201.161,192.168.1.149,443,60002
865,1551434078.196376,6,1418,216.58.201.161,192.168.1.149,443,60002
866,1551434078.196448,6,1418,216.58.201.161,192.168.1.149,443,60002
867,1551434078.196461,6,1418,216.58.201.161,192.168.1.149,443,60002
868,1551434078.1994,6,1418,216.58.201.161,192.168.1.149,443,60002
869,1551434078.19954,6,1418,216.58.201.161,192.168.1.149,443,60002
870,1551434078.200033,6,1418,216.58.201.161,192.168.1.149,443,60002
871,1551434078.200044,6,1418,216.58.201.161,192.168.1.149,443,60002
872,1551434078.20044,6,1418,216.58.201.161,192.168.1.149,443,60002
873,1551434078.200453,6,1418,216.58.201.161,192.168.1.149,443,60002
874,1551434078.200478,6,1418,216.58.201.161,192.168.1.149,443,60002
875,1551434078.200874,6,46,192.168.1.149,216.58.201.161,60002,443
876,1551434078.205895,6,149,192.168.1.149,172.217.17.22,33824,443
877,1551434078.206517,6,161,192.168.1.149,172.217.17.22,33824,443
878,1551434078.212756,6,600,216.58.201.164,192.168.1.149,443,47554
879,1551434078.212799,6,118,216.58.201.164,192.168.1.149,443,47554
880,1551434078.213022,6,46,216.58.201.164,192.168.1.149,443,47554
881,1551434078.21339,6,46,192.168.1.149,216.58.201.164,47554,443
882,1551434078.216115,6,1267,192.168.1.149,130.206.193.108,41572,443
883,1551434078.218149,17,39,192.168.1.149,192.168.1.1,56443,53
884,1551434078.219567,17,313,192.168.1.1,192.168.1.149,53,56443
885,1551434078.222695,6,1418,216.58.201.161,192.168.1.149,443,60002
886,1551434078.222804,6,1418,216.58.201.161,192.168.1.149,443,60002
887,1551434078.223116,6,1418,216.58.201.161,192.168.1.149,443,60002
888,1551434078.223126,6,1418,216.58.201.161,192.168.1.149,443,60002
889,1551434078.223697,6,1418,216.58.201.161,192.168.1.149,443,60002
890,1551434078.223713,6,1418,216.58.201.161,192.168.1.149,443,60002
891,1551434078.223735,6,1418,216.58.201.161,192.168.1.149,443,60002
892,1551434078.224098,6,1418,216.58.201.161,192.168.1.149,443,60002
893,1551434078.224119,6,1418,216.58.201.161,192.168.1.149,443,60002
894,1551434078.224124,6,1418,216.58.201.161,192.168.1.149,443,60002
895,1551434078.224233,6,121,172.217.17.22,192.168.1.149,443,33824
896,1551434078.224246,6,1418,172.217.17.22,192.168.1.149,443,33824
897,1551434078.224913,6,1418,172.217.17.22,192.168.1.149,443,33824
898,1551434078.224928,6,1418,172.217.17.22,192.168.1.149,443,33824
899,1551434078.22495,6,1418,172.217.17.22,192.168.1.149,443,33824
900,1551434078.224954,6,1418,172.217.17.22,192.168.1.149,443,33824
901,1551434078.224968,6,1418,172.217.17.22,192.168.1.149,443,33824
902,1551434078.225243,6,1256,172.217.17.22,192.168.1.149,443,33824
903,1551434078.225356,6,46,172.217.17.22,192.168.1.149,443,33824
904,1551434078.225361,6,110,172.217.17.22,192.168.1.149,443,33824
905,1551434078.225803,6,46,192.168.1.149,172.217.17.22,33824,443
906,1551434078.22599,6,42,192.168.1.149,172.217.17.22,33824,443
907,1551434078.231146,6,77,216.58.211.46,192.168.1.149,443,44724
908,1551434078.231245,6,38,216.58.211.46,192.168.1.149,443,44724
909,1551434078.231502,6,46,216.58.211.46,192.168.1.149,443,44724
910,1551434078.232243,6,1418,216.58.201.161,192.168.1.149,443,60002
911,1551434078.232347,6,46,192.168.1.149,216.58.211.46,44724,443
912,1551434078.232612,6,1418,216.58.201.161,192.168.1.149,443,60002
913,1551434078.232645,6,1418,216.58.201.161,192.168.1.149,443,60002
914,1551434078.233302,6,1418,216.58.201.161,192.168.1.149,443,60002
915,1551434078.233339,6,1418,216.58.201.161,192.168.1.149,443,60002
916,1551434078.2362,6,517,192.168.1.149,172.217.17.3,42228,443
917,1551434078.239318,6,1418,216.58.201.161,192.168.1.149,443,60002
918,1551434078.23987,6,1418,216.58.201.161,192.168.1.149,443,60002
919,1551434078.239879,6,1418,216.58.201.161,192.168.1.149,443,60002
920,1551434078.239894,6,1418,216.58.201.161,192.168.1.149,443,60002
921,1551434078.239898,6,1418,216.58.201.161,192.168.1.149,443,60002
922,1551434078.239905,6,1418,216.58.201.161,192.168.1.149,443,60002
923,1551434078.239908,6,1418,216.58.201.161,192.168.1.149,443,60002
924,1551434078.239911,6,1418,216.58.201.161,192.168.1.149,443,60002
925,1551434078.240897,6,1418,216.58.201.161,192.168.1.149,443,60002
926,1551434078.241047,6,1418,216.58.201.161,192.168.1.149,443,60002
927,1551434078.2414,6,1418,216.58.201.161,192.168.1.149,443,60002
928,1551434078.241418,6,1418,216.58.201.161,192.168.1.149,443,60002
929,1551434078.241803,6,1418,216.58.201.161,192.168.1.149,443,60002
930,1551434078.241821,6,1418,216.58.201.161,192.168.1.149,443,60002
931,1551434078.241837,6,1418,216.58.201.161,192.168.1.149,443,60002
932,1551434078.242327,6,1418,216.58.201.161,192.168.1.149,443,60002
933,1551434078.242336,6,1418,216.58.201.161,192.168.1.149,443,60002
934,1551434078.242353,6,1418,216.58.201.161,192.168.1.149,443,60002
935,1551434078.242597,6,1418,216.58.201.161,192.168.1.149,443,60002
936,1551434078.246069,6,1418,216.58.201.161,192.168.1.149,443,60002
937,1551434078.246153,6,1418,216.58.201.161,192.168.1.149,443,60002
938,1551434078.246656,6,1418,216.58.201.161,192.168.1.149,443,60002
939,1551434078.246675,6,1418,216.58.201.161,192.168.1.149,443,60002
940,1551434078.247002,6,1418,216.58.201.161,192.168.1.149,443,60002
941,1551434078.247012,6,1418,216.58.201.161,192.168.1.149,443,60002
942,1551434078.254698,6,160,172.217.17.3,192.168.1.149,443,42228
943,1551434078.255,6,216,192.168.1.149,172.217.17.3,42228,443
944,1551434078.256332,6,93,192.168.1.149,172.217.17.3,42228,443
945,1551434078.256628,6,734,192.168.1.149,172.217.17.3,42228,443
946,1551434078.256974,6,1448,130.206.193.108,192.168.1.149,443,41572
947,1551434078.257007,6,1448,130.206.193.108,192.168.1.149,443,41572
948,1551434078.257771,6,1448,130.206.193.108,192.168.1.149,443,41572
949,1551434078.257818,6,1448,130.206.193.108,192.168.1.149,443,41572
950,1551434078.257831,6,1448,130.206.193.108,192.168.1.149,443,41572
951,1551434078.257842,6,1448,130.206.193.108,192.168.1.149,443,41572
952,1551434078.25832,6,1448,130.206.193.108,192.168.1.149,443,41572
953,1551434078.258342,6,1448,130.206.193.108,192.168.1.149,443,41572
954,1551434078.258352,6,1448,130.206.193.108,192.168.1.149,443,41572
955,1551434078.258368,6,1448,130.206.193.108,192.168.1.149,443,41572
956,1551434078.258376,6,1448,130.206.193.108,192.168.1.149,443,41572
957,1551434078.258385,6,1448,130.206.193.108,192.168.1.149,443,41572
958,1551434078.25925,6,1448,130.206.193.108,192.168.1.149,443,41572
959,1551434078.259285,6,1448,130.206.193.108,192.168.1.149,443,41572
960,1551434078.259301,6,1448,130.206.193.108,192.168.1.149,443,41572
961,1551434078.25931,6,1448,130.206.193.108,192.168.1.149,443,41572
962,1551434078.259313,6,1448,130.206.193.108,192.168.1.149,443,41572
963,1551434078.25984,6,1448,130.206.193.108,192.168.1.149,443,41572
964,1551434078.259866,6,1448,130.206.193.108,192.168.1.149,443,41572
965,1551434078.259877,6,1448,130.206.193.108,192.168.1.149,443,41572
966,1551434078.259885,6,1448,130.206.193.108,192.168.1.149,443,41572
967,1551434078.259889,6,1448,130.206.193.108,192.168.1.149,443,41572
968,1551434078.259892,6,1448,130.206.193.108,192.168.1.149,443,41572
969,1551434078.260006,6,403,130.206.193.108,192.168.1.149,443,41572
970,1551434078.26002,6,1448,130.206.193.108,192.168.1.149,443,41572
971,1551434078.2608,6,1448,130.206.193.108,192.168.1.149,443,41572
972,1551434078.260832,6,1448,130.206.193.108,192.168.1.149,443,41572
973,1551434078.260842,6,1448,130.206.193.108,192.168.1.149,443,41572
974,1551434078.260851,6,1448,130.206.193.108,192.168.1.149,443,41572
975,1551434078.260854,6,1448,130.206.193.108,192.168.1.149,443,41572
976,1551434078.260857,6,1448,130.206.193.108,192.168.1.149,443,41572
977,1551434078.261572,6,1448,130.206.193.108,192.168.1.149,443,41572
978,1551434078.261658,6,1448,130.206.193.108,192.168.1.149,443,41572
979,1551434078.261687,6,1448,130.206.193.108,192.168.1.149,443,41572
980,1551434078.261708,6,1448,130.206.193.108,192.168.1.149,443,41572
981,1551434078.261752,6,1448,130.206.193.108,192.168.1.149,443,41572
982,1551434078.261785,6,1448,130.206.193.108,192.168.1.149,443,41572
983,1551434078.261806,6,1448,130.206.193.108,192.168.1.149,443,41572
984,1551434078.262878,6,1448,130.206.193.108,192.168.1.149,443,41572
985,1551434078.262964,6,1448,130.206.193.108,192.168.1.149,443,41572
986,1551434078.262992,6,1448,130.206.193.108,192.168.1.149,443,41572
987,1551434078.263006,6,1448,130.206.193.108,192.168.1.149,443,41572
988,1551434078.263014,6,1448,130.206.193.108,192.168.1.149,443,41572
989,1551434078.263022,6,1448,130.206.193.108,192.168.1.149,443,41572
990,1551434078.264644,6,1448,130.206.193.108,192.168.1.149,443,41572
991,1551434078.264679,6,1448,130.206.193.108,192.168.1.149,443,41572
992,1551434078.264701,6,1028,130.206.193.108,192.168.1.149,443,41572
993,1551434078.26471,6,1448,130.206.193.108,192.168.1.149,443,41572
994,1551434078.264719,6,1448,130.206.193.108,192.168.1.149,443,41572
995,1551434078.264722,6,1448,130.206.193.108,192.168.1.149,443,41572
996,1551434078.264725,6,1448,130.206.193.108,192.168.1.149,443,41572
997,1551434078.264728,6,1448,130.206.193.108,192.168.1.149,443,41572
998,1551434078.264738,6,1448,130.206.193.108,192.168.1.149,443,41572
999,1551434078.264741,6,1448,130.206.193.108,192.168.1.149,443,41572
